OTSIKKO,VM.,AJETTU,HINTA,URL
Nissan Qashqai DIG-T 115 Acenta 2WD 6M/T E6 Connect *** ...,2016,83000,15890,https://www.autotalli.com/vaihtoautot/listaa/nissan/qashqai/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
Nissan Qashqai DIG-T 115 Visia 2WD (MY16),2016,87000,15900,https://www.autotalli.com/vaihtoautot/listaa/nissan/qashqai/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
Nissan Qashqai DIG-T 115 Tekna 2WD 6M/T E6 Leather,2015,60000,15900,https://www.autotalli.com/vaihtoautot/listaa/nissan/qashqai/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
Nissan Qashqai DIG-T 115 Acenta 2WD Xtronic E6 Safety Pack ...,2015,85000,15900,https://www.autotalli.com/vaihtoautot/listaa/nissan/qashqai/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
Nissan Qashqai DIG-T 115 Visia 2WD Xtronic E6,2016,115000,15900,https://www.autotalli.com/vaihtoautot/listaa/nissan/qashqai/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
Nissan Qashqai DIG-T 115 N-Connecta 2WD 6M/T E6,2016,78000,15900,https://www.autotalli.com/vaihtoautot/listaa/nissan/qashqai/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
Nissan Qashqai DIG-T 115 Business 360 2WD Xtronic Leather,2015,79000,15900,https://www.autotalli.com/vaihtoautot/listaa/nissan/qashqai/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
Nissan Qashqai DIG-T 115 Acenta 2WD Xtronic E6 Safety Pack ...,2015,95000,15900,https://www.autotalli.com/vaihtoautot/listaa/nissan/qashqai/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
Nissan Qashqai DIG-T 163 Acenta Safety Pack Connect,2015,109000,15900,https://www.autotalli.com/vaihtoautot/listaa/nissan/qashqai/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
Nissan Qashqai DIG-T 115 Acenta 2WD Safety Pack,2016,73000,15900,https://www.autotalli.com/vaihtoautot/listaa/nissan/qashqai/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
Nissan Qashqai DIG-T 115 Acenta 2WD E6 SP Connect,2015,65000,15900,https://www.autotalli.com/vaihtoautot/listaa/nissan/qashqai/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
Nissan Qashqai DIG-T 115 Acenta 2WD 6M/T Safety Pack ...,2017,71000,15990,https://www.autotalli.com/vaihtoautot/listaa/nissan/qashqai/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
Nissan Qashqai *JÄRKIVALINTA*DIG-T 115 Business 360 2WD A ...,2015,86000,15990,https://www.autotalli.com/vaihtoautot/listaa/nissan/qashqai/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
Audi A3 1.4 TFSi COD 110 KW ULTRA S-TRONIC SEDAN SPORTPENKIT...,2015,73000,24880,https://www.autotalli.com/vaihtoautot/listaa/audi/a3/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
"Audi A3 Sedan Pro S-Line Edition 1,5 TFSI COD 110 kW S ...",2018,79000,24890,https://www.autotalli.com/vaihtoautot/listaa/audi/a3/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
"Audi A3 Sportback Business S-line 1,8 TFSI 180 quattro S ...",2016,95000,24890,https://www.autotalli.com/vaihtoautot/listaa/audi/a3/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
Audi A3 Sedan Pro Business Sport Edition 1.5 TFSI COD 110kW ...,2017,76300,24900,https://www.autotalli.com/vaihtoautot/listaa/audi/a3/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
Audi A3 Sportback Pro Business Sport 30 TFSI 85 kW S tronic,2019,49000,24900,https://www.autotalli.com/vaihtoautot/listaa/audi/a3/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
"Audi A3 Sportback Business 1,8TFSI 132kW Quattro S tronic * ...",2016,51000,25400,https://www.autotalli.com/vaihtoautot/listaa/audi/a3/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
"Audi A3 Sedan Business 1,4 TFSI COD 110 kW ultra S tronic",2017,35000,25500,https://www.autotalli.com/vaihtoautot/listaa/audi/a3/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
"Audi A3 Sedan Pro Business Sport Edition 1,5 TFSI COD 110 ...",2018,48000,25690,https://www.autotalli.com/vaihtoautot/listaa/audi/a3/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
"Audi A3 Sedan Pro Business Sport Edition 1,5 TFSI COD 110 ...",2018,66000,25700,https://www.autotalli.com/vaihtoautot/listaa/audi/a3/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
Audi A3 Sportback Pro Business 30 TFSI 85 kW S tronic ** S ...,2019,39000,25790,https://www.autotalli.com/vaihtoautot/listaa/audi/a3/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
Audi A3 Sedan Pro Business Sport 30 TFSI 85 S tr * EI SE ...,2019,47000,25890,https://www.autotalli.com/vaihtoautot/listaa/audi/a3/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
Audi A3 Sportback Pro Bsn Sport 30 TFSI 85 S tro *ON ...,2019,45000,25890,https://www.autotalli.com/vaihtoautot/listaa/audi/a3/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
"Audi A3 SB Business Sport 1,4 TFSI COD 110kW automaatti ** ...",2016,23000,25900,https://www.autotalli.com/vaihtoautot/listaa/audi/a3/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
"Audi A3 Sedan Pro Business Sport Edition 1,5 TFSI COD 110",2018,37000,25900,https://www.autotalli.com/vaihtoautot/listaa/audi/a3/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
Nissan Qashqai DIG-T 115 Visia 2WD 6M/T,2017,71000,15990,https://www.autotalli.com/vaihtoautot/listaa/nissan/qashqai/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
Nissan Qashqai DIG-T 115 Acenta 2WD 6M/T Safety Pack,2017,100000,15990,https://www.autotalli.com/vaihtoautot/listaa/nissan/qashqai/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
Nissan Qashqai DIG-T 115 Acenta+ Xtr E6 Safety Pack #Koukku ...,2015,84000,15990,https://www.autotalli.com/vaihtoautot/listaa/nissan/qashqai/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
Nissan Qashqai DIG-T 115 Acenta 2WD 6M/T E6 Safety Pack *** ...,2016,70000,16270,https://www.autotalli.com/vaihtoautot/listaa/nissan/qashqai/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
Nissan Qashqai DIG-T 115 Visia 2WD Xtronic E6 - **Korkotarjo...,2016,72000,16390,https://www.autotalli.com/vaihtoautot/listaa/nissan/qashqai/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
Nissan Qashqai DIG-T 115 Acenta 6M/T Safety Pack Vähän ...,2015,34000,16400,https://www.autotalli.com/vaihtoautot/listaa/nissan/qashqai/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
Nissan Qashqai DIG-T 115 Acenta 2WD 6M/T E6 Safety Pack,2016,58000,16400,https://www.autotalli.com/vaihtoautot/listaa/nissan/qashqai/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
Nissan Qashqai DIG-T 115 N-Connecta 2WD Xtronic,2016,88000,16490,https://www.autotalli.com/vaihtoautot/listaa/nissan/qashqai/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
Nissan Qashqai DIG-T 115 Acenta 2WD 6M/T Safety Pack Connect,2017,54000,16500,https://www.autotalli.com/vaihtoautot/listaa/nissan/qashqai/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
Nissan Qashqai DIG-T 115 Business 360 2WD 6M/T Alcantara-ver...,2014,32000,16600,https://www.autotalli.com/vaihtoautot/listaa/nissan/qashqai/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
"Nissan Qashqai DIG-T 115 Business 360 2WD Xtronic E6 17"" ...",2016,137000,16600,https://www.autotalli.com/vaihtoautot/listaa/nissan/qashqai/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
"Nissan Qashqai DIG-T 115 Acenta 2WD 6M/T/Etu/Takatutkat, ...",2018,93000,16600,https://www.autotalli.com/vaihtoautot/listaa/nissan/qashqai/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
Nissan Qashqai DIG-T 115 Acenta 2WD Xtronic E6 Safety Pack ...,2015,86000,16600,https://www.autotalli.com/vaihtoautot/listaa/nissan/qashqai/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
"Audi A3 SB ProBsnSportE 1,5TFSI COD110kw A",2018,23000,25900,https://www.autotalli.com/vaihtoautot/listaa/audi/a3/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
"Audi A3 Sedan Pro Business Edition 1,5 TFSI COD 110 kW S ...",2017,52000,25980,https://www.autotalli.com/vaihtoautot/listaa/audi/a3/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
"Audi A3 Sedan Pro Business Sport Edition 1,5 TFSI COD 110kW ...",2018,32000,26480,https://www.autotalli.com/vaihtoautot/listaa/audi/a3/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
Audi A3 Sportback Pro Business 35 TFSI 110 kW S tronic / ...,2019,47000,26690,https://www.autotalli.com/vaihtoautot/listaa/audi/a3/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
Audi A3 Sportback Pro Bsn Sport 30 TFSI 85 Stronic ...,2019,16000,26700,https://www.autotalli.com/vaihtoautot/listaa/audi/a3/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
"Audi A3 Sedan ProBusiness SportEdition 2,0TFSI 140kW ...",2017,82000,26890,https://www.autotalli.com/vaihtoautot/listaa/audi/a3/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
Audi A3 Sedan 35 TFSI 110 kW S tronic / Adaptiivinen ...,2019,19000,26890,https://www.autotalli.com/vaihtoautot/listaa/audi/a3/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
Audi A3 Sedan Pro Business Sport 35 TFSI 110 kW S tronic ...,2019,58000,26900,https://www.autotalli.com/vaihtoautot/listaa/audi/a3/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
"Audi A3 Sedan Pro Business Edition 1,5 TFSI COD 110 kW S ...",2018,12000,26950,https://www.autotalli.com/vaihtoautot/listaa/audi/a3/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
Audi A3 A3 Sportback 5ov 1.5TSI 150hv A,2018,16000,26990,https://www.autotalli.com/vaihtoautot/listaa/audi/a3/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
"Audi A3 Sportback Business Sport 2,0 TFSI quattro S tronic ...",2017,89000,27500,https://www.autotalli.com/vaihtoautot/listaa/audi/a3/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
Audi A3 1.5 Sportback Pro Business 35 TFSI 110 kW S tronic ...,2019,26000,27760,https://www.autotalli.com/vaihtoautot/listaa/audi/a3/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
"Audi A3 Sedan Pro Business Edition 2,0 TFSI 140 kW quattro ...",2018,46000,27800,https://www.autotalli.com/vaihtoautot/listaa/audi/a3/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
"Skoda Superb 2,0 TSI 280 4x4 L&K DSG Autom. - Xenon, ...",2016,121000,31790,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Skoda Superb 2,0 TSI 220hp SportLine DSG Autom. ** 1-om ...",2018,78000,31800,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Skoda Superb 2,0 TSI 220 L&K BusinessLine DSG Autom. ** ...",2018,73000,32400,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Skoda Superb Combi 2,0 TSI 280 4x4 Style DSG // Navigointi ...",2016,105000,32490,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Skoda Superb Combi 2,0 TSI 280 4x4 Elegance DSG Autom. - ...",2017,122000,32880,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Skoda Superb 2,0 TSI 190 Ambition DSG Autom. #Tyylikäs ...",2019,7000,32990,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Skoda Superb 2,0 TSI 280 4x4 Style DSG (MY17) "" Todella ...",2016,100000,33250,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Skoda Superb Combi 2,0 TSI 280 4x4 L&K DSG Autom. *Lasikatto...",2016,93000,33900,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Skoda Superb 2,0 TSI 280 4x4 SportLine DSG | Rahoitustarjous...",2017,82500,34800,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Skoda Superb 2,0 TSI 190 Ambition DSG Autom. *** Tähän ...",2020,1000,35290,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Skoda Superb Combi 1,5 TSI ACT SportLine DSG Autom.",2019,51000,35900,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Skoda Superb Combi 1,5 TSI ACT Ambition DSG Autom. - ...",2020,31000,35900,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Skoda Superb 2,0 TSI 280 4x4 L&K BusinessLine DSG Autom. - ...",2018,98000,36800,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Skoda Superb Combi 1,5 TSI ACT SportLine DSG Autom. - ...",2019,45000,36900,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Skoda Superb 2,0 TSI 280 4x4 L&K BusinessLine DSG Autom. ** ...",2017,54000,37490,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
Skoda Superb 2.0TSI 4x4 Laurin&Klement DSG 280 #Huippuvarust...,2016,35000,37490,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Skoda Superb Combi 2,0 TSI 280 4x4 L&K DSG Autom.",2017,68000,37890,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Skoda Superb Combi 2,0 TSI 280 4x4 L&K DSG Autom. ** ALV / ...",2018,104000,37890,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Skoda Superb Combi 2,0 TSI 280 4x4 L&K DSG Aut. ** Webasto ...",2018,101187,37900,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Skoda Superb Combi 2,0 TSI 4x4 DSG ""Laurin & Klement""",2017,76000,37990,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Skoda Superb Combi 1,5 TSI ACT L&K DSG Bi-Xenon / Webasto / ...",2020,36000,38600,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Skoda Superb 1,5 TSI 150hv ACT Ambition DSG Autom. Heti ...",2020,0,38660,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Skoda Superb 2,0 TSI 280 4x4 SportLine DSG Autom.",2017,45000,38700,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Skoda Superb Combi 2,0 TSI 280 4x4 L&K BusinessLine DSG ...",2018,96000,38900,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Skoda Superb Combi 1,5 TSI ACT Style Edition DSG Autom. - ...",2020,28230,38900,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Skoda Superb 2,0 TSI 190 SportLine DSG Autom. Tehdastakuu ...",2019,23000,39990,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Toyota Avensis 1,8 Valvematic Linea Sol Plus Wagon ...",2012,157000,13780,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
"Toyota Avensis 1,6 Valvematic Life Edition Wagon **VETOKOUKK...",2015,128000,13850,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
"Toyota Avensis 1.6i 132 HV FARMARI ILMASTOINTI VSA 6""AIRBAG ...",2013,181000,13880,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
"Toyota Avensis 1,8 Valvematic Active Wagon Multidrive S - ...",2013,172000,13900,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
"Toyota Avensis 2,0 Valvematic Sol Edition Wagon Multidrive ...",2010,94000,13900,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
"Toyota Avensis 2,0 Valvematic Active 4ov Multidrive S",2014,200000,13900,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
"Toyota Avensis 1,6 Valvematic Life 4ov - *Toyota Approved - ...",2015,124900,13900,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
"Toyota Avensis 2,0 Valvematic Luxury Wagon Multidrive S / ...",2010,159000,13900,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
"Toyota Avensis 1,8 Valvematic Sol Edition Wagon Multidrive ...",2011,170000,13900,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
"Toyota Avensis 1,6 Valvematic Life Edition Wagon *Suomi-auto...",2013,99000,13900,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
"Toyota Avensis 1,8 Valvematic Linea Sol 4ov",2012,109000,13900,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
"Toyota Avensis 1,8 Valvematic Linea Sol 4ov **Webasto/Vetoko...",2012,109000,13900,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
"Toyota Avensis 1,8 Valvematic Active Wagon",2013,173000,13980,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
"Toyota Avensis 1,6 Valvematic Life Edition Wagon - * ...",2014,119000,13990,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
"Toyota Avensis 1,8 Valvematic Linea Sol Wagon Multidrive S ...",2012,161000,14190,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
"Toyota Avensis 2,0 Valvematic Linea Sol 4ovi Multidrive S ...",2010,73000,14280,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
"Toyota Avensis 1,8 Valvematic Linea Sol 4ov Multidrive S",2012,119000,14300,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
"Toyota Avensis 2,0 Valvematic Linea Sol 4ov Multidrive S - ...",2012,150000,14350,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
"Toyota Avensis 1,8 Valvematic Linea Sol Wagon Multidrive S",2012,153000,14480,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
"Toyota Avensis *VARATTU* Tarkastettuna, Rahoituksella, ...",2012,80000,14490,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
"Toyota Avensis 1,6 Valvematic Terra Edition Wagon (MY12",2012,113000,14500,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
"Toyota Avensis 1,6 Valvematic Linea Terra 4ov",2013,75000,14600,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
"Toyota Avensis 1,8 Valvematic Sol Edition Wagon Multidrive S",2011,124400,14700,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
"Toyota Avensis 1,8 Valvematic Business Wagon Multidrive S ...",2014,199000,14770,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
"Toyota Avensis 2,0 Valvematic Linea Sol 4ov / Vetokoukku / ...",2012,122000,14790,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
Toyota Avensis 1.8 Valvematic Linea Sol 4ov Multidrive S,2012,100000,14800,https://www.autotalli.com/vaihtoautot/listaa/toyota/corolla/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
"Skoda Superb 2,0 TSI 280 4x4 L&K DSG Autom. - Xenon, ...",2016,121000,31790,https://www.autotalli.com/vaihtoautot/listaa/skoda/superb/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
"Skoda Superb 2,0 TSI 220hp SportLine DSG Autom. ** 1-om ...",2018,78000,31800,https://www.autotalli.com/vaihtoautot/listaa/skoda/superb/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
"Skoda Superb 2,0 TSI 220 L&K BusinessLine DSG Autom. ** ...",2018,73000,32400,https://www.autotalli.com/vaihtoautot/listaa/skoda/superb/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
"Skoda Superb Combi 2,0 TSI 280 4x4 Style DSG // Navigointi ...",2016,105000,32490,https://www.autotalli.com/vaihtoautot/listaa/skoda/superb/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
"Skoda Superb Combi 2,0 TSI 280 4x4 Elegance DSG Autom. - ...",2017,122000,32880,https://www.autotalli.com/vaihtoautot/listaa/skoda/superb/polttoaine/bensiini/vuosimalli_min/2010/sivu/2/max_osumia/100/jarjestys/current_price:asc
